Llegada Handball 410;32084,639;;;32356,657;;;32178,9743;0,1657;639,7803;32724,4193;Handball;0,5872;101,104;32185,743;Ocupada;0;;;1147,4317;2106,2026;713,5608;64;47;44;155;0;Jugando;32084,639;Handball;;;;;;;;;;;;;;;
Llegada Futbol 411;32178,9743;;;32356,657;0,0639;39,6536;32218,6279;;;32724,4193;;;;32185,743;Ocupada;1;;;1147,4317;2106,2026;713,5608;64;47;44;156;0;Jugando;32084,639;Handball;En Espera;32178,9743;Futbol;;;;;;;;;;;;
Fin Ocupacion 412;32185,743;;;32356,657;;;32218,6279;;;32724,4193;Futbol;0,4039;88,078;32273,821;Ocupada;0;;;1147,4317;2112,9712;713,5608;64;48;44;156;0;Finalizo;32084,639;Handball;Jugando;32178,9743;Futbol;;;;;;;;;;;;
Llegada Futbol 413;32218,6279;;;32356,657;0,4632;373,3077;32591,9356;;;32724,4193;;;;32273,821;Ocupada;1;;;1147,4317;2112,9712;713,5608;64;48;44;157;0;En Espera;32218,6279;Futbol;Jugando;32178,9743;Futbol;;;;;;;;;;;;
Fin Ocupacion 414;32273,821;;;32356,657;;;32591,9356;;;32724,4193;Futbol;0,2009;84,018;32357,839;Ocupada;0;;;1147,4317;2168,1643;713,5608;64;49;44;157;0;Jugando;32218,6279;Futbol;Finalizo;32178,9743;Futbol;;;;;;;;;;;;
Llegada Basket 415;32356,657;0,8859;572,6215;32929,2785;;;32591,9356;;;32724,4193;;;;32357,839;Ocupada;1;;;1147,4317;2168,1643;713,5608;64;49;44;158;0;Jugando;32218,6279;Futbol;En Espera;32356,657;Basket;;;;;;;;;;;;
Fin Ocupacion 416;32357,839;;;32929,2785;;;32591,9356;;;32724,4193;Basket;0,085;75,1;32432,939;Ocupada;0;;;1148,6137;2168,1643;713,5608;65;49;44;158;0;Finalizo;32218,6279;Futbol;Jugando;32356,657;Basket;;;;;;;;;;;;
Fin Ocupacion 417;32432,939;;;32929,2785;;;32591,9356;;;32724,4193;;;;;Limpiando;0;10;32442,939;1148,6137;2168,1643;713,5608;65;49;44;158;0;;;;Finalizo;32356,657;Basket;;;;;;;;;;;;
Fin de Limpieza 418;32442,939;;;32929,2785;;;32591,9356;;;32724,4193;;;;;Libre;0;;;1148,6137;2168,1643;713,5608;65;49;44;158;0;;;;;;;;;;;;;;;;;;
Llegada Futbol 419;32591,9356;;;32929,2785;0,32;231,4817;32823,4173;;;32724,4193;Futbol;0,8746;97,492;32689,4276;Ocupada;0;;;1148,6137;2168,1643;713,5608;65;50;44;159;0;Jugando;32591,9356;Futbol;;;;;;;;;;;;;;;
Fin Ocupacion 420;32689,4276;;;32929,2785;;;32823,4173;;;32724,4193;;;;;Limpiando;0;10;32699,4276;1148,6137;2168,1643;713,5608;65;50;44;159;0;Finalizo;32591,9356;Futbol;;;;;;;;;;;;;;;
Fin de Limpieza 421;32699,4276;;;32929,2785;;;32823,4173;;;32724,4193;;;;;Libre;0;;;1148,6137;2168,1643;713,5608;65;50;44;159;0;;;;;;;;;;;;;;;;;;
Llegada Handball 422;32724,4193;;;32929,2785;;;32823,4173;0,1974;647,3911;33371,8104;Handball;0,4811;93,6769;32818,0962;Ocupada;0;;;1148,6137;2168,1643;713,5608;65;50;45;160;0;Jugando;32724,4193;Handball;;;;;;;;;;;;;;;
Fin Ocupacion 423;32818,0962;;;32929,2785;;;32823,4173;;;33371,8104;;;;;Limpiando;0;10;32828,0962;1148,6137;2168,1643;713,5608;65;50;45;160;0;Finalizo;32724,4193;Handball;;;;;;;;;;;;;;;
Llegada Futbol 424;32823,4173;;;32929,2785;0,5051;422,1567;33245,574;;;33371,8104;;;;;Limpiando;1;;32828,0962;1148,6137;2168,1643;713,5608;65;50;45;161;0;En Espera;32823,4173;Futbol;;;;;;;;;;;;;;;
Fin de Limpieza 425;32828,0962;;;32929,2785;;;33245,574;;;33371,8104;Futbol;0,5901;91,8019;32919,8981;Ocupada;0;;;1148,6137;2172,8431;713,5608;65;51;45;161;0;Jugando;32823,4173;Futbol;;;;;;;;;;;;;;;
Fin Ocupacion 426;32919,8981;;;32929,2785;;;33245,574;;;33371,8104;;;;;Limpiando;0;10;32929,8981;1148,6137;2172,8431;713,5608;65;51;45;161;0;Finalizo;32823,4173;Futbol;;;;;;;;;;;;;;;
Llegada Basket 427;32929,2785;0,3568;445,6392;33374,9177;;;33245,574;;;33371,8104;;;;;Limpiando;1;;32929,8981;1148,6137;2172,8431;713,5608;65;51;45;162;0;En Espera;32929,2785;Basket;;;;;;;;;;;;;;;
Fin de Limpieza 428;32929,8981;;;33374,9177;;;33245,574;;;33371,8104;Basket;0,4198;95,188;33025,0861;Ocupada;0;;;1149,2332;2172,8431;713,5608;66;51;45;162;0;Jugando;32929,2785;Basket;;;;;;;;;;;;;;;
Fin Ocupacion 429;33025,0861;;;33374,9177;;;33245,574;;;33371,8104;;;;;Limpiando;0;10;33035,0861;1149,2332;2172,8431;713,5608;66;51;45;162;0;Finalizo;32929,2785;Basket;;;;;;;;;;;;;;;
Fin de Limpieza 430;33035,0861;;;33374,9177;;;33245,574;;;33371,8104;;;;;Libre;0;;;1149,2332;2172,8431;713,5608;66;51;45;162;0;;;;;;;;;;;;;;;;;;
Llegada Futbol 431;33245,574;;;33374,9177;0,2884;204,1901;33449,7641;;;33371,8104;Futbol;0,4654;89,3079;33334,8819;Ocupada;0;;;1149,2332;2172,8431;713,5608;66;52;45;163;0;Jugando;33245,574;Futbol;;;;;;;;;;;;;;;
Fin Ocupacion 432;33334,8819;;;33374,9177;;;33449,7641;;;33371,8104;;;;;Limpiando;0;10;33344,8819;1149,2332;2172,8431;713,5608;66;52;45;163;0;Finalizo;33245,574;Futbol;;;;;;;;;;;;;;;
Fin de Limpieza 433;33344,8819;;;33374,9177;;;33449,7641;;;33371,8104;;;;;Libre;0;;;1149,2332;2172,8431;713,5608;66;52;45;163;0;;;;;;;;;;;;;;;;;;
Llegada Handball 434;33371,8104;;;33374,9177;;;33449,7641;0,3936;694,4817;34066,2921;Handball;0,5248;96,736;33468,5464;Ocupada;0;;;1149,2332;2172,8431;713,5608;66;52;46;164;0;Jugando;33371,8104;Handball;;;;;;;;;;;;;;;
Llegada Basket 435;33374,9177;0,3186;436,4858;33811,4035;;;33449,7641;;;34066,2921;;;;33468,5464;Ocupada;1;;;1149,2332;2172,8431;713,5608;66;52;46;165;0;Jugando;33371,8104;Handball;En Espera;33374,9177;Basket;;;;;;;;;;;;
Llegada Futbol 436;33449,7641;;;33811,4035;0,3423;251,4929;33701,257;;;34066,2921;;;;33468,5464;Ocupada;2;;;1149,2332;2172,8431;713,5608;66;52;46;166;0;Jugando;33371,8104;Handball;En Espera;33374,9177;Basket;En Espera;33449,7641;Futbol;;;;;;;;;
Fin Ocupacion 437;33468,5464;;;33811,4035;;;33701,257;;;34066,2921;Basket;0,3313;89,878;33558,4243;Ocupada;1;;;1242,8619;2172,8431;713,5608;67;52;46;166;0;Finalizo;33371,8104;Handball;Jugando;33374,9177;Basket;En Espera;33449,7641;Futbol;;;;;;;;;
Fin Ocupacion 438;33558,4243;;;33811,4035;;;33701,257;;;34066,2921;Futbol;0,2142;84,284;33642,7083;Ocupada;0;;;1242,8619;2281,5032;713,5608;67;53;46;166;0;;;;Finalizo;33374,9177;Basket;Jugando;33449,7641;Futbol;;;;;;;;;
Fin Ocupacion 439;33642,7083;;;33811,4035;;;33701,257;;;34066,2921;;;;;Limpiando;0;10;33652,7083;1242,8619;2281,5032;713,5608;67;53;46;166;0;;;;;;;Finalizo;33449,7641;Futbol;;;;;;;;;
Fin de Limpieza 440;33652,7083;;;33811,4035;;;33701,257;;;34066,2921;;;;;Libre;0;;;1242,8619;2281,5032;713,5608;67;53;46;166;0;;;;;;;;;;;;;;;;;;
Llegada Futbol 441;33701,257;;;33811,4035;0,3988;305,3903;34006,6473;;;34066,2921;Futbol;0,6617;93,234;33794,491;Ocupada;0;;;1242,8619;2281,5032;713,5608;67;54;46;167;0;Jugando;33701,257;Futbol;;;;;;;;;;;;;;;
Fin Ocupacion 442;33794,491;;;33811,4035;;;34006,6473;;;34066,2921;;;;;Limpiando;0;10;33804,491;1242,8619;2281,5032;713,5608;67;54;46;167;0;Finalizo;33701,257;Futbol;;;;;;;;;;;;;;;
Fin de Limpieza 443;33804,491;;;33811,4035;;;34006,6473;;;34066,2921;;;;;Libre;0;;;1242,8619;2281,5032;713,5608;67;54;46;167;0;;;;;;;;;;;;;;;;;;
Llegada Basket 444;33811,4035;0,5249;485,9889;34297,3923;;;34006,6473;;;34066,2921;Basket;0,1809;80,854;33892,2575;Ocupada;0;;;1242,8619;2281,5032;713,5608;68;54;46;168;0;Jugando;33811,4035;Basket;;;;;;;;;;;;;;;
Fin Ocupacion 445;33892,2575;;;34297,3923;;;34006,6473;;;34066,2921;;;;;Limpiando;0;10;33902,2575;1242,8619;2281,5032;713,5608;68;54;46;168;0;Finalizo;33811,4035;Basket;;;;;;;;;;;;;;;
Fin de Limpieza 446;33902,2575;;;34297,3923;;;34006,6473;;;34066,2921;;;;;Libre;0;;;1242,8619;2281,5032;713,5608;68;54;46;168;0;;;;;;;;;;;;;;;;;;
Llegada Futbol 447;34006,6473;;;34297,3923;0,9606;1941,446;35948,0933;;;34066,2921;Futbol;0,5997;91,994;34098,6413;Ocupada;0;;;1242,8619;2281,5032;713,5608;68;55;46;169;0;Jugando;34006,6473;Futbol;;;;;;;;;;;;;;;
Llegada Handball 448;34066,2921;;;34297,3923;;;35948,0933;0,718;772,3336;34838,6257;;;;34098,6413;Ocupada;1;;;1242,8619;2281,5032;713,5608;68;55;46;170;0;Jugando;34006,6473;Futbol;En Espera;34066,2921;Handball;;;;;;;;;;;;
Fin Ocupacion 449;34098,6413;;;34297,3923;;;35948,0933;;;34838,6257;Handball;0,8783;121,481;34220,1223;Ocupada;0;;;1242,8619;2281,5032;745,91;68;55;47;170;0;Finalizo;34006,6473;Futbol;Jugando;34066,2921;Handball;;;;;;;;;;;;
Fin Ocupacion 450;34220,1223;;;34297,3923;;;35948,0933;;;34838,6257;;;;;Limpiando;0;10;34230,1223;1242,8619;2281,5032;745,91;68;55;47;170;0;;;;Finalizo;34066,2921;Handball;;;;;;;;;;;;
Fin de Limpieza 451;34230,1223;;;34297,3923;;;35948,0933;;;34838,6257;;;;;Libre;0;;;1242,8619;2281,5032;745,91;68;55;47;170;0;;;;;;;;;;;;;;;;;;
Llegada Basket 452;34297,3923;0,4089;458,1378;34755,5301;;;35948,0933;;;34838,6257;Basket;0,2531;85,186;34382,5784;Ocupada;0;;;1242,8619;2281,5032;745,91;69;55;47;171;0;Jugando;34297,3923;Basket;;;;;;;;;;;;;;;
Fin Ocupacion 453;34382,5784;;;34755,5301;;;35948,0933;;;34838,6257;;;;;Limpiando;0;10;34392,5784;1242,8619;2281,5032;745,91;69;55;47;171;0;Finalizo;34297,3923;Basket;;;;;;;;;;;;;;;
Fin de Limpieza 454;34392,5784;;;34755,5301;;;35948,0933;;;34838,6257;;;;;Libre;0;;;1242,8619;2281,5032;745,91;69;55;47;171;0;;;;;;;;;;;;;;;;;;
Llegada Basket 455;34755,5301;0,1646;399,5054;35155,0355;;;35948,0933;;;34838,6257;Basket;0,28;86,8;34842,3301;Ocupada;0;;;1242,8619;2281,5032;745,91;70;55;47;172;0;Jugando;34755,5301;Basket;;;;;;;;;;;;;;;
Llegada Handball 456;34838,6257;;;35155,0355;;;35948,0933;0,8421;802,1116;35640,7373;;;;34842,3301;Ocupada;1;;;1242,8619;2281,5032;745,91;70;55;47;173;0;Jugando;34755,5301;Basket;En Espera;34838,6257;Handball;;;;;;;;;;;;
Fin Ocupacion 457;34842,3301;;;35155,0355;;;35948,0933;;;35640,7373;Handball;0,7744;114,208;34956,5381;Ocupada;0;;;1242,8619;2281,5032;749,6144;70;55;48;173;0;Finalizo;34755,5301;Basket;Jugando;34838,6257;Handball;;;;;;;;;;;;
Fin Ocupacion 458;34956,5381;;;35155,0355;;;35948,0933;;;35640,7373;;;;;Limpiando;0;10;34966,5381;1242,8619;2281,5032;749,6144;70;55;48;173;0;;;;Finalizo;34838,6257;Handball;;;;;;;;;;;;
Fin de Limpieza 459;34966,5381;;;35155,0355;;;35948,0933;;;35640,7373;;;;;Libre;0;;;1242,8619;2281,5032;749,6144;70;55;48;173;0;;;;;;;;;;;;;;;;;;
Llegada Basket 460;35155,0355;0,0381;369,1564;35524,1919;;;35948,0933;;;35640,7373;Basket;0,7992;117,952;35272,9875;Ocupada;0;;;1242,8619;2281,5032;749,6144;71;55;48;174;0;Jugando;35155,0355;Basket;;;;;;;;;;;;;;;
Fin Ocupacion 461;35272,9875;;;35524,1919;;;35948,0933;;;35640,7373;;;;;Limpiando;0;10;35282,9875;1242,8619;2281,5032;749,6144;71;55;48;174;0;Finalizo;35155,0355;Basket;;;;;;;;;;;;;;;
Fin de Limpieza 462;35282,9875;;;35524,1919;;;35948,0933;;;35640,7373;;;;;Libre;0;;;1242,8619;2281,5032;749,6144;71;55;48;174;0;;;;;;;;;;;;;;;;;;
Llegada Basket 463;35524,1919;0,9761;594,2777;36118,4696;;;35948,0933;;;35640,7373;Basket;0,8847;123,082;35647,274;Ocupada;0;;;1242,8619;2281,5032;749,6144;72;55;48;175;0;Jugando;35524,1919;Basket;;;;;;;;;;;;;;;
Llegada Handball 464;35640,7373;;;36118,4696;;;35948,0933;0,0749;617,9994;36258,7367;;;;35647,274;Ocupada;1;;;1242,8619;2281,5032;749,6144;72;55;48;176;0;Jugando;35524,1919;Basket;En Espera;35640,7373;Handball;;;;;;;;;;;;
Fin Ocupacion 465;35647,274;;;36118,4696;;;35948,0933;;;36258,7367;Handball;0,3428;83,996;35731,2699;Ocupada;0;;;1242,8619;2281,5032;756,151;72;55;49;176;0;Finalizo;35524,1919;Basket;Jugando;35640,7373;Handball;;;;;;;;;;;;
Fin Ocupacion 466;35731,2699;;;36118,4696;;;35948,0933;;;36258,7367;;;;;Limpiando;0;10;35741,2699;1242,8619;2281,5032;756,151;72;55;49;176;0;;;;Finalizo;35640,7373;Handball;;;;;;;;;;;;
Fin de Limpieza 467;35741,2699;;;36118,4696;;;35948,0933;;;36258,7367;;;;;Libre;0;;;1242,8619;2281,5032;756,151;72;55;49;176;0;;;;;;;;;;;;;;;;;;
Llegada Futbol 468;35948,0933;;;36118,4696;0,3762;283,1642;36231,2575;;;36258,7367;Futbol;0,8975;97,95;36046,0433;Ocupada;0;;;1242,8619;2281,5032;756,151;72;56;49;177;0;Jugando;35948,0933;Futbol;;;;;;;;;;;;;;;
Fin Ocupacion 469;36046,0433;;;36118,4696;;;36231,2575;;;36258,7367;;;;;Limpiando;0;10;36056,0433;1242,8619;2281,5032;756,151;72;56;49;177;0;Finalizo;35948,0933;Futbol;;;;;;;;;;;;;;;
Fin de Limpieza 470;36056,0433;;;36118,4696;;;36231,2575;;;36258,7367;;;;;Libre;0;;;1242,8619;2281,5032;756,151;72;56;49;177;0;;;;;;;;;;;;;;;;;;
Llegada Basket 471;36118,4696;0,5339;488,155;36606,6246;;;36231,2575;;;36258,7367;Basket;0,4347;96,0819;36214,5515;Ocupada;0;;;1242,8619;2281,5032;756,151;73;56;49;178;0;Jugando;36118,4696;Basket;;;;;;;;;;;;;;;
Fin Ocupacion 472;36214,5515;;;36606,6246;;;36231,2575;;;36258,7367;;;;;Limpiando;0;10;36224,5515;1242,8619;2281,5032;756,151;73;56;49;178;0;Finalizo;36118,4696;Basket;;;;;;;;;;;;;;;
Fin de Limpieza 473;36224,5515;;;36606,6246;;;36231,2575;;;36258,7367;;;;;Libre;0;;;1242,8619;2281,5032;756,151;73;56;49;178;0;;;;;;;;;;;;;;;;;;
Llegada Futbol 474;36231,2575;;;36606,6246;0,7743;893,2799;37124,5374;;;36258,7367;Futbol;0,312;86,24;36317,4975;Ocupada;0;;;1242,8619;2281,5032;756,151;73;57;49;179;0;Jugando;36231,2575;Futbol;;;;;;;;;;;;;;;
Llegada Handball 475;36258,7367;;;36606,6246;;;37124,5374;0,9668;832,0459;37090,7826;;;;36317,4975;Ocupada;1;;;1242,8619;2281,5032;756,151;73;57;49;180;0;Jugando;36231,2575;Futbol;En Espera;36258,7367;Handball;;;;;;;;;;;;
Fin Ocupacion 476;36317,4975;;;36606,6246;;;37124,5374;;;37090,7826;Handball;0,6661;106,627;36424,1245;Ocupada;0;;;1242,8619;2281,5032;814,9117;73;57;50;180;0;Finalizo;36231,2575;Futbol;Jugando;36258,7367;Handball;;;;;;;;;;;;
Fin Ocupacion 477;36424,1245;;;36606,6246;;;37124,5374;;;37090,7826;;;;;Limpiando;0;10;36434,1245;1242,8619;2281,5032;814,9117;73;57;50;180;0;;;;Finalizo;36258,7367;Handball;;;;;;;;;;;;
Fin de Limpieza 478;36434,1245;;;36606,6246;;;37124,5374;;;37090,7826;;;;;Libre;0;;;1242,8619;2281,5032;814,9117;73;57;50;180;0;;;;;;;;;;;;;;;;;;
Llegada Basket 479;36606,6246;0,2582;421,9715;37028,5961;;;37124,5374;;;37090,7826;Basket;0,8438;120,628;36727,2526;Ocupada;0;;;1242,8619;2281,5032;814,9117;74;57;50;181;0;Jugando;36606,6246;Basket;;;;;;;;;;;;;;;
Fin Ocupacion 480;36727,2526;;;37028,5961;;;37124,5374;;;37090,7826;;;;;Limpiando;0;10;36737,2526;1242,8619;2281,5032;814,9117;74;57;50;181;0;Finalizo;36606,6246;Basket;;;;;;;;;;;;;;;
Fin de Limpieza 481;36737,2526;;;37028,5961;;;37124,5374;;;37090,7826;;;;;Libre;0;;;1242,8619;2281,5032;814,9117;74;57;50;181;0;;;;;;;;;;;;;;;;;;
Llegada Basket 482;37028,5961;0,6008;504,2064;37532,8025;;;37124,5374;;;37090,7826;Basket;0,5701;104,206;37132,8021;Ocupada;0;;;1242,8619;2281,5032;814,9117;75;57;50;182;0;Jugando;37028,5961;Basket;;;;;;;;;;;;;;;
Llegada Handball 483;37090,7826;;;37532,8025;;;37124,5374;0,9721;833,3113;37924,0939;;;;37132,8021;Ocupada;1;;;1242,8619;2281,5032;814,9117;75;57;50;183;0;Jugando;37028,5961;Basket;En Espera;37090,7826;Handball;;;;;;;;;;;;
Llegada Futbol 484;37124,5374;;;37532,8025;0,3054;218,6604;37343,1978;;;37924,0939;;;;37132,8021;Ocupada;2;;;1242,8619;2281,5032;814,9117;75;57;50;184;0;Jugando;37028,5961;Basket;En Espera;37090,7826;Handball;En Espera;37124,5374;Futbol;;;;;;;;;
Fin Ocupacion 485;37132,8021;;;37532,8025;;;37343,1978;;;37924,0939;Handball;0,5382;97,674;37230,4761;Ocupada;1;;;1242,8619;2281,5032;856,9312;75;57;51;184;0;Finalizo;37028,5961;Basket;Jugando;37090,7826;Handball;En Espera;37124,5374;Futbol;;;;;;;;;
Fin Ocupacion 486;37230,4761;;;37532,8025;;;37343,1978;;;37924,0939;Futbol;0,578;91,56;37322,0361;Ocupada;0;;;1242,8619;2387,4418;856,9312;75;58;51;184;0;;;;Finalizo;37090,7826;Handball;Jugando;37124,5374;Futbol;;;;;;;;;
Fin Ocupacion 487;37322,0361;;;37532,8025;;;37343,1978;;;37924,0939;;;;;Limpiando;0;10;37332,0361;1242,8619;2387,4418;856,9312;75;58;51;184;0;;;;;;;Finalizo;37124,5374;Futbol;;;;;;;;;
Fin de Limpieza 488;37332,0361;;;37532,8025;;;37343,1978;;;37924,0939;;;;;Libre;0;;;1242,8619;2387,4418;856,9312;75;58;51;184;0;;;;;;;;;;;;;;;;;;
Llegada Futbol 489;37343,1978;;;37532,8025;0,6889;700,6312;38043,829;;;37924,0939;Futbol;0,9157;98,3139;37441,5117;Ocupada;0;;;1242,8619;2387,4418;856,9312;75;59;51;185;0;Jugando;37343,1978;Futbol;;;;;;;;;;;;;;;
Fin Ocupacion 490;37441,5117;;;37532,8025;;;38043,829;;;37924,0939;;;;;Limpiando;0;10;37451,5117;1242,8619;2387,4418;856,9312;75;59;51;185;0;Finalizo;37343,1978;Futbol;;;;;;;;;;;;;;;
Fin de Limpieza 491;37451,5117;;;37532,8025;;;38043,829;;;37924,0939;;;;;Libre;0;;;1242,8619;2387,4418;856,9312;75;59;51;185;0;;;;;;;;;;;;;;;;;;
Llegada Basket 492;37532,8025;0,0753;378,0778;37910,8803;;;38043,829;;;37924,0939;Basket;0,1723;80,3379;37613,1404;Ocupada;0;;;1242,8619;2387,4418;856,9312;76;59;51;186;0;Jugando;37532,8025;Basket;;;;;;;;;;;;;;;
Fin Ocupacion 493;37613,1403;;;37910,8803;;;38043,829;;;37924,0939;;;;;Limpiando;0;10;37623,1404;1242,8619;2387,4418;856,9312;76;59;51;186;0;Finalizo;37532,8025;Basket;;;;;;;;;;;;;;;
Fin de Limpieza 494;37623,1403;;;37910,8803;;;38043,829;;;37924,0939;;;;;Libre;0;;;1242,8619;2387,4418;856,9312;76;59;51;186;0;;;;;;;;;;;;;;;;;;
Llegada Basket 495;37910,8803;0,8474;563,3946;38474,2749;;;38043,829;;;37924,0939;Basket;0,2873;87,238;37998,1183;Ocupada;0;;;1242,8619;2387,4418;856,9312;77;59;51;187;0;Jugando;37910,8803;Basket;;;;;;;;;;;;;;;
Llegada Handball 496;37924,0939;;;38474,2749;;;38043,829;0,7498;779,9626;38704,0565;;;;37998,1183;Ocupada;1;;;1242,8619;2387,4418;856,9312;77;59;51;188;0;Jugando;37910,8803;Basket;En Espera;37924,0939;Handball;;;;;;;;;;;;
Fin Ocupacion 497;37998,1183;;;38474,2749;;;38043,829;;;38704,0565;Handball;0,4398;90,786;38088,9043;Ocupada;0;;;1242,8619;2387,4418;930,9556;77;59;52;188;0;Finalizo;37910,8803;Basket;Jugando;37924,0939;Handball;;;;;;;;;;;;
Llegada Futbol 498;38043,829;;;38474,2749;0,7871;928,3722;38972,2012;;;38704,0565;;;;38088,9043;Ocupada;1;;;1242,8619;2387,4418;930,9556;77;59;52;189;0;En Espera;38043,829;Futbol;Jugando;37924,0939;Handball;;;;;;;;;;;;
Fin Ocupacion 499;38088,9043;;;38474,2749;;;38972,2012;;;38704,0565;Futbol;0,4849;89,698;38178,6023;Ocupada;0;;;1242,8619;2432,5171;930,9556;77;60;52;189;0;Jugando;38043,829;Futbol;Finalizo;37924,0939;Handball;;;;;;;;;;;;
Fin Ocupacion 500;38178,6023;;;38474,2749;;;38972,2012;;;38704,0565;;;;;Limpiando;0;10;38188,6023;1242,8619;2432,5171;930,9556;77;60;52;189;0;Finalizo;38043,829;Futbol;;;;;;;;;;;;;;;
Fin de Limpieza 501;38188,6023;;;38474,2749;;;38972,2012;;;38704,0565;;;;;Libre;0;;;1242,8619;2432,5171;930,9556;77;60;52;189;0;;;;;;;;;;;;;;;;;;
Llegada Basket 502;38474,2749;0,6107;506,5913;38980,8662;;;38972,2012;;;38704,0565;Basket;0,2133;82,798;38557,0729;Ocupada;0;;;1242,8619;2432,5171;930,9556;78;60;52;190;0;Jugando;38474,2749;Basket;;;;;;;;;;;;;;;
Fin Ocupacion 503;38557,0729;;;38980,8662;;;38972,2012;;;38704,0565;;;;;Limpiando;0;10;38567,0729;1242,8619;2432,5171;930,9556;78;60;52;190;0;Finalizo;38474,2749;Basket;;;;;;;;;;;;;;;
Fin de Limpieza 504;38567,0729;;;38980,8662;;;38972,2012;;;38704,0565;;;;;Libre;0;;;1242,8619;2432,5171;930,9556;78;60;52;190;0;;;;;;;;;;;;;;;;;;
Llegada Handball 505;38704,0565;;;38980,8662;;;38972,2012;0,0296;607,11;39311,1665;Handball;0,6203;103,4209;38807,4774;Ocupada;0;;;1242,8619;2432,5171;930,9556;78;60;53;191;0;Jugando;38704,0565;Handball;;;;;;;;;;;;;;;
Fin Ocupacion 506;38807,4774;;;38980,8662;;;38972,2012;;;39311,1665;;;;;Limpiando;0;10;38817,4774;1242,8619;2432,5171;930,9556;78;60;53;191;0;Finalizo;38704,0565;Handball;;;;;;;;;;;;;;;
Fin de Limpieza 507;38817,4774;;;38980,8662;;;38972,2012;;;39311,1665;;;;;Libre;0;;;1242,8619;2432,5171;930,9556;78;60;53;191;0;;;;;;;;;;;;;;;;;;
Llegada Futbol 508;38972,2012;;;38980,8662;0,6854;694,0189;39666,2201;;;39311,1665;Futbol;0,4382;88,764;39060,9652;Ocupada;0;;;1242,8619;2432,5171;930,9556;78;61;53;192;0;Jugando;38972,2012;Futbol;;;;;;;;;;;;;;;
Llegada Basket 509;38980,8662;0,3171;436,1241;39416,9903;;;39666,2201;;;39311,1665;;;;39060,9652;Ocupada;1;;;1242,8619;2432,5171;930,9556;78;61;53;193;0;Jugando;38972,2012;Futbol;En Espera;38980,8662;Basket;;;;;;;;;;;;
Fin Ocupacion 510;39060,9652;;;39416,9903;;;39666,2201;;;39311,1665;Basket;0,4167;95,002;39155,9672;Ocupada;0;;;1322,9609;2432,5171;930,9556;79;61;53;193;0;Finalizo;38972,2012;Futbol;Jugando;38980,8662;Basket;;;;;;;;;;;;
Fin Ocupacion 511;39155,9672;;;39416,9903;;;39666,2201;;;39311,1665;;;;;Limpiando;0;10;39165,9672;1322,9609;2432,5171;930,9556;79;61;53;193;0;;;;Finalizo;38980,8662;Basket;;;;;;;;;;;;
Fin de Limpieza 512;39165,9672;;;39416,9903;;;39666,2201;;;39311,1665;;;;;Libre;0;;;1322,9609;2432,5171;930,9556;79;61;53;193;0;;;;;;;;;;;;;;;;;;
Llegada Handball 513;39311,1665;;;39416,9903;;;39666,2201;0,1546;637,1162;39948,2827;Handball;0,6992;108,944;39420,1105;Ocupada;0;;;1322,9609;2432,5171;930,9556;79;61;54;194;0;Jugando;39311,1665;Handball;;;;;;;;;;;;;;;
Llegada Basket 514;39416,9903;0,1692;400,6191;39817,6095;;;39666,2201;;;39948,2827;;;;39420,1105;Ocupada;1;;;1322,9609;2432,5171;930,9556;79;61;54;195;0;Jugando;39311,1665;Handball;En Espera;39416,9903;Basket;;;;;;;;;;;;
Fin Ocupacion 515;39420,1105;;;39817,6095;;;39666,2201;;;39948,2827;Basket;0,8886;123,316;39543,4265;Ocupada;0;;;1326,0811;2432,5171;930,9556;80;61;54;195;0;Finalizo;39311,1665;Handball;Jugando;39416,9903;Basket;;;;;;;;;;;;
Fin Ocupacion 516;39543,4265;;;39817,6095;;;39666,2201;;;39948,2827;;;;;Limpiando;0;10;39553,4265;1326,0811;2432,5171;930,9556;80;61;54;195;0;;;;Finalizo;39416,9903;Basket;;;;;;;;;;;;
Fin de Limpieza 517;39553,4265;;;39817,6095;;;39666,2201;;;39948,2827;;;;;Libre;0;;;1326,0811;2432,5171;930,9556;80;61;54;195;0;;;;;;;;;;;;;;;;;;
Llegada Futbol 518;39666,2201;;;39817,6095;0,2686;187,7218;39853,9419;;;39948,2827;Futbol;0,9629;99,258;39765,4781;Ocupada;0;;;1326,0811;2432,5171;930,9556;80;62;54;196;0;Jugando;39666,2201;Futbol;;;;;;;;;;;;;;;
Fin Ocupacion 519;39765,4781;;;39817,6095;;;39853,9419;;;39948,2827;;;;;Limpiando;0;10;39775,4781;1326,0811;2432,5171;930,9556;80;62;54;196;0;Finalizo;39666,2201;Futbol;;;;;;;;;;;;;;;
Fin de Limpieza 520;39775,4781;;;39817,6095;;;39853,9419;;;39948,2827;;;;;Libre;0;;;1326,0811;2432,5171;930,9556;80;62;54;196;0;;;;;;;;;;;;;;;;;;
Llegada Basket 521;39817,6095;0,7557;541,3884;40358,9979;;;39853,9419;;;39948,2827;Basket;0,2945;87,67;39905,2794;Ocupada;0;;;1326,0811;2432,5171;930,9556;81;62;54;197;0;Jugando;39817,6095;Basket;;;;;;;;;;;;;;;
